"DateTime","Tasa de Certificado de Depósito a Término (CDT) a 90 días - Monto, diaria"
"2013/08/29",152287.62
"2013/08/30",139971.69
"2013/09/02",158163.16
"2013/09/03",134026.77
"2013/09/04",220817.37
"2013/09/05",164713.73
"2013/09/06",196594.86
"2013/09/09",265315.78
"2013/09/10",95891.57
"2013/09/11",198472.79
"2013/09/12",329812.82
"2013/09/13",159235.12
"2013/09/16",184554.55
"2013/09/17",142806.85
"2013/09/18",173195.76
"2013/09/19",99086.87
"2013/09/20",171214.56
"2013/09/23",240053.9
"2013/09/24",189040.92
"2013/09/25",225536.09
"2013/09/26",313948.71
"2013/09/27",313652.54
"2013/09/30",194880.6
"2013/10/01",72904.21
"2013/10/02",178970.67
"2013/10/03",105361.56
"2013/10/04",89629.18
"2013/10/07",159102.63
"2013/10/08",108873.85
"2013/10/09",196984.94
"2013/10/10",234816.94
"2013/10/11",90715.56
"2013/10/15",237134.67
"2013/10/16",153950.47
"2013/10/17",143130.45
"2013/10/18",89823.62
"2013/10/21",256736.46
"2013/10/22",143262.4
"2013/10/23",235694.93
"2013/10/24",136133.95
"2013/10/25",170201.92
"2013/10/28",193379.6
"2013/10/29",159356.68
"2013/10/30",135064.54
"2013/10/31",71080.09
"2013/11/01",75424.25
"2013/11/05",211728.45
"2013/11/06",145373.91
"2013/11/07",103433.71
"2013/11/08",88633.06
"2013/11/12",273852
"2013/11/13",175445.73
"2013/11/14",199909.39
"2013/11/15",86961.59
"2013/11/18",169682.92
"2013/11/19",83222.35
"2013/11/20",250862.49
"2013/11/21",103704.17
"2013/11/22",93085.15
"2013/11/25",307178.36
"2013/11/26",98010.58
"2013/11/27",238597.13
"2013/11/28",100495.62
"2013/11/29",107301.38
"2013/12/02",154193.03
"2013/12/03",119413.25
"2013/12/04",148824.14
"2013/12/05",170648.58
"2013/12/06",153255.21
"2013/12/09",142400.9
"2013/12/10",109772.25
"2013/12/11",220518.25
"2013/12/12",292864.72
"2013/12/13",201583.73
"2013/12/16",184228.8
"2013/12/17",159039.09
"2013/12/18",197723.18
"2013/12/19",224719.96
"2013/12/20",217424.51
"2013/12/23",159359.49
"2013/12/24",137969.21
"2013/12/26",320760.36
"2013/12/27",277339.37
"2013/12/30",207586.02
"2013/12/31",4768.77
"2014/01/02",238718.24
"2014/01/03",247495.43
"2014/01/07",315268.93
"2014/01/08",231587.09
"2014/01/09",224784.01
"2014/01/10",218300.07
"2014/01/13",166558.38
"2014/01/14",81148.5
"2014/01/15",150561.12
"2014/01/16",210395.24
"2014/01/17",150448.47
"2014/01/20",136757.63
"2014/01/21",207955.83
"2014/01/22",197870.94
"2014/01/23",138369.92
"2014/01/24",172822.54
"2014/01/27",156527.69
"2014/01/28",193810.67
"2014/01/29",166738.47
"2014/01/30",203871.35
"2014/01/31",78516.12
"2014/02/03",164569.02
"2014/02/04",78425.3
"2014/02/05",145858.63
"2014/02/06",130948.11
"2014/02/07",136180.64
"2014/02/10",116724.23
"2014/02/11",130272.98
"2014/02/12",143926.62
"2014/02/13",163068.99
"2014/02/14",220596.24
"2014/02/17",145407.95
"2014/02/18",77506.68
"2014/02/19",111968.58
"2014/02/20",194722.31
"2014/02/21",111784.54
"2014/02/24",165746.15
"2014/02/25",228184.11
"2014/02/26",115650.03
"2014/02/27",190615.25
"2014/02/28",216193.18
"2014/03/03",176514.28
"2014/03/04",139039.89
"2014/03/05",226577.82
"2014/03/06",214995.4
"2014/03/07",67918.04
"2014/03/10",213775.56
"2014/03/11",178326.95
"2014/03/12",196165.09
"2014/03/13",245095.66
"2014/03/14",78990.29
"2014/03/17",194545.06
"2014/03/18",150936.82
"2014/03/19",136894.71
"2014/03/20",128524.19
"2014/03/21",74881.79
"2014/03/25",302106.48
"2014/03/26",188800.83
"2014/03/27",188465.25
"2014/03/28",88209.19
"2014/03/31",151508.37
"2014/04/01",95813.71
"2014/04/02",264357.7
"2014/04/03",159040.56
"2014/04/04",110594.28
"2014/04/07",160159.8
"2014/04/08",169846.07
"2014/04/09",131918.34
"2014/04/10",136207.26
"2014/04/11",110485.2
"2014/04/14",167010.92
"2014/04/15",108032.53
"2014/04/16",212704.05
"2014/04/21",317618.75
"2014/04/22",138537.03
"2014/04/23",169460.16
"2014/04/24",102005.17
"2014/04/25",108255.12
"2014/04/28",214533.19
"2014/04/29",129346.26
"2014/04/30",203136.53
"2014/05/02",487457.04
"2014/05/05",187985.04
"2014/05/06",116913.74
"2014/05/07",93392.22
"2014/05/08",99230.16
"2014/05/09",70833.68
"2014/05/12",199374.58
"2014/05/13",169036.88
"2014/05/14",147036.42
"2014/05/15",101222.93
"2014/05/16",55509.66
"2014/05/19",231997.45
"2014/05/20",198602.14
"2014/05/21",114847.69
"2014/05/22",83806.01
"2014/05/23",67860.06
"2014/05/26",321822.37
"2014/05/27",136132.81
"2014/05/28",244767.87
"2014/05/29",109176.78
"2014/05/30",74640.41
"2014/06/03",195390.05
"2014/06/04",152448.68
"2014/06/05",155762.13
"2014/06/06",86485.4
"2014/06/09",163774.71
"2014/06/10",120559.32
"2014/06/11",192024.06
"2014/06/12",186511.57
"2014/06/13",110735.81
"2014/06/16",199651.84
"2014/06/17",185324.76
"2014/06/18",186153.18
"2014/06/19",230083.9
"2014/06/20",111806.62
"2014/06/24",169251.5
"2014/06/25",188079.73
"2014/06/26",422358.11
"2014/06/27",199695.12
"2014/07/01",421242.04
"2014/07/02",350498.08
"2014/07/03",216375.69
"2014/07/04",190047.31
"2014/07/07",239255.65
"2014/07/08",156892.71
"2014/07/09",144198.35
"2014/07/10",229896.13
"2014/07/11",131931.42
"2014/07/14",204978.63
"2014/07/15",113185.5
"2014/07/16",266269.01
"2014/07/17",103071.35
"2014/07/18",85624.13
"2014/07/21",395369.95
"2014/07/22",157121.24
"2014/07/23",151661.29
"2014/07/24",126279.25
"2014/07/25",158691.52
"2014/07/28",235586.5
"2014/07/29",130380.71
"2014/07/30",191662.62
"2014/07/31",80208.78
"2014/08/01",60381.62
"2014/08/04",143555.63
"2014/08/05",114982.83
"2014/08/06",122854.55
"2014/08/08",142509.27
"2014/08/11",157528.51
"2014/08/12",172300.32
"2014/08/13",137147.75
"2014/08/14",162896.89
"2014/08/15",105852.66
"2014/08/19",313458.41
"2014/08/20",185518.87
"2014/08/21",146490.23
"2014/08/22",90048.29
"2014/08/25",172954.87
"2014/08/26",194486.23
"2014/08/27",200133.42
"2014/08/28",246971.58
"2014/08/29",116016.92
"2014/09/01",117590.62
"2014/09/02",100078.86
"2014/09/03",126351.31
"2014/09/04",118711.07
"2014/09/05",191120.27
"2014/09/08",159478.92
"2014/09/09",141215.63
"2014/09/10",140813.55
"2014/09/11",179346.52
"2014/09/12",262518.26
"2014/09/15",298110.51
"2014/09/16",152144.09
"2014/09/17",187354.94
"2014/09/18",133995.35
"2014/09/19",356019.09
"2014/09/22",217892.26
"2014/09/23",189635.3
"2014/09/24",183947.14
"2014/09/25",212851.87
"2014/09/26",225770.19
"2014/09/29",439447.81
"2014/09/30",154830.08
"2014/10/01",209908.29
"2014/10/02",336560.13
"2014/10/03",157375.52
"2014/10/06",259386.09
"2014/10/07",197100.03
"2014/10/08",163388.58
"2014/10/09",107146.83
"2014/10/10",124494.73
"2014/10/14",271353.36
"2014/10/15",151239.66
"2014/10/16",219194.88
"2014/10/17",158979.06
"2014/10/20",260848.45
"2014/10/21",452761.35
"2014/10/22",183427.4
"2014/10/23",188146.31
"2014/10/24",123480.4
"2014/10/27",233337.93
"2014/10/28",197294.32
"2014/10/29",147412.76
"2014/10/30",244861.53
"2014/10/31",120635.46
"2014/11/04",195424.82
"2014/11/05",128788.72
"2014/11/06",183987.58
"2014/11/07",104610.47
"2014/11/10",263904.64
"2014/11/11",168690.24
"2014/11/12",215096.45
"2014/11/13",200174.14
"2014/11/14",183062.03
"2014/11/18",206404.27
"2014/11/19",329932.35
"2014/11/20",146031.34
"2014/11/21",208659.98
"2014/11/24",195837.7
"2014/11/25",212415.36
"2014/11/26",261426.42
"2014/11/27",190889.3
"2014/11/28",160901.99
"2014/12/01",173037.77
"2014/12/02",115466.98
"2014/12/03",242551.9
"2014/12/04",133292.13
"2014/12/05",172052.14
"2014/12/09",308714.89
"2014/12/10",119197.86
"2014/12/11",225351.67
"2014/12/12",221558.88
"2014/12/15",202724.41
"2014/12/16",179533.7
"2014/12/17",277685.39
"2014/12/18",279522.45
"2014/12/19",171681.72
"2014/12/22",209974.79
"2014/12/23",117862.92
"2014/12/24",215903.15
"2014/12/26",253266.44
"2014/12/29",287442.69
"2014/12/30",192927.75
"2014/12/31",25833.55
"2015/01/02",352662.64
"2015/01/05",348141.52
"2015/01/06",218596.21
"2015/01/07",231042.9
"2015/01/08",153610.38
"2015/01/09",175952.16
"2015/01/13",544850.16
"2015/01/14",205231.12
"2015/01/15",326039.49
"2015/01/16",208708.08
"2015/01/19",229592.14
"2015/01/20",244345.21
"2015/01/21",393071.84
"2015/01/22",261495.41
"2015/01/23",228010.28
"2015/01/26",150090.22
"2015/01/27",237143.3
"2015/01/28",289887.19
"2015/01/29",143494.39
"2015/01/30",222753.88
"2015/02/02",228971.67
"2015/02/03",76650.98
"2015/02/04",175308.17
"2015/02/05",162801.57
"2015/02/06",138117.06
"2015/02/09",206725.05
"2015/02/10",165073.69
"2015/02/11",189961.98
"2015/02/12",313293.88
"2015/02/13",208987.35
"2015/02/16",194755.27
"2015/02/17",82929.04
"2015/02/18",144309.46
"2015/02/19",183983.67
"2015/02/20",148913.29
"2015/02/23",191004.48
"2015/02/24",165078.99
"2015/02/25",191844.35
"2015/02/26",302857.11
"2015/02/27",207069.46
"2015/03/02",416245.27
"2015/03/03",159356.15
"2015/03/04",187411.95
"2015/03/05",141144.86
"2015/03/06",72710.56
"2015/03/09",316370.66
"2015/03/10",196975.54
"2015/03/11",136298.38
"2015/03/12",285308.01
"2015/03/13",91139.05
"2015/03/16",401865.42
"2015/03/17",195043.88
"2015/03/18",220315.59
"2015/03/19",164450.06
"2015/03/20",96097.45
"2015/03/24",341928.1
"2015/03/25",97222.22
"2015/03/26",249090.17
"2015/03/27",91918.18
"2015/03/30",351576.85
"2015/03/31",104796.8
"2015/04/01",103132
"2015/04/06",694921.65
"2015/04/07",180789.65
"2015/04/08",210694.56
"2015/04/09",160333.43
"2015/04/10",90257.54
"2015/04/13",252001.36
"2015/04/14",173007.43
"2015/04/15",263613.93
"2015/04/16",243632.15
"2015/04/17",98336.29
"2015/04/20",352831.72
"2015/04/21",360935.9
"2015/04/22",227574.98
"2015/04/23",270990.39
"2015/04/24",172282.66
"2015/04/27",270984.09
"2015/04/28",270542.21
"2015/04/29",171676.43
"2015/04/30",213794.94
"2015/05/04",198809.63
"2015/05/05",163135.17
"2015/05/06",202615.87
"2015/05/07",87839.67
"2015/05/08",77041.99
"2015/05/11",290182.96
"2015/05/12",178596.25
"2015/05/13",311638.33
"2015/05/14",110649.39
"2015/05/15",72140.13
"2015/05/19",328435.96
"2015/05/20",176721.12
"2015/05/21",140560.49
"2015/05/22",65148.93
"2015/05/25",252780.59
"2015/05/26",207397.84
"2015/05/27",298528.25
"2015/05/28",129336.33
"2015/05/29",63655.42
"2015/06/01",161391.93
"2015/06/02",219677.44
"2015/06/03",164458.74
"2015/06/04",115373.64
"2015/06/05",120075.27
"2015/06/09",328968.12
"2015/06/10",151083.76
"2015/06/11",172481.04
"2015/06/12",189995.44
"2015/06/16",287461.04
"2015/06/17",215123.73
"2015/06/18",311582.69
"2015/06/19",109298.69
"2015/06/22",182221.63
"2015/06/23",101735.1
"2015/06/24",219620.35
"2015/06/25",100992.99
"2015/06/26",153501.64
"2015/06/30",280663.88
"2015/07/01",115875.42
"2015/07/02",178922.72
"2015/07/03",102911.05
"2015/07/06",466262.02
"2015/07/07",281232.42
"2015/07/08",187443.47
"2015/07/09",215740.59
"2015/07/10",148348.51
"2015/07/13",236594.47
"2015/07/14",303430.37
"2015/07/15",272124.97
"2015/07/16",264241.67
"2015/07/17",96257.88
"2015/07/21",528170.43
"2015/07/22",245647.28
"2015/07/23",236609.72
"2015/07/24",128320.93
"2015/07/27",254635.35
"2015/07/28",309754.2
"2015/07/29",196453.7
"2015/07/30",140413.9
"2015/07/31",83349.3
"2015/08/03",178432.67
"2015/08/04",119481.26
"2015/08/05",168811.5
"2015/08/06",152265.94
"2015/08/10",251518.58
"2015/08/11",251895.74
"2015/08/12",235363.62
"2015/08/13",224804.83
"2015/08/14",94310.78
"2015/08/18",206193.55
"2015/08/19",220449.18
"2015/08/20",180224.77
"2015/08/21",81683.21
"2015/08/24",169574.42
"2015/08/25",211674.69
"2015/08/26",335988.71
"2015/08/27",211937.65
"2015/08/28",114232.56
"2015/08/31",124602.44
"2015/09/01",107730.95
"2015/09/02",175976.76
"2015/09/03",140199.29
"2015/09/04",141097.15
"2015/09/07",281075.32
"2015/09/08",103601.33
"2015/09/09",173207.9
"2015/09/10",135748.24
"2015/09/11",138169.09
"2015/09/14",211322.09
"2015/09/15",131401.96
"2015/09/16",200975.95
"2015/09/17",171728.54
"2015/09/18",182393
"2015/09/21",181992.25
"2015/09/22",130527.97
"2015/09/23",128579.79
"2015/09/24",99486.92
"2015/09/25",92487.13
"2015/09/28",168083.87
"2015/09/29",78653.27
"2015/09/30",160282.95
"2015/10/01",71224.59
"2015/10/02",109182.14
"2015/10/05",190081.4
"2015/10/06",135268.66
"2015/10/07",125188.94
"2015/10/08",90500.13
"2015/10/09",114429.46
"2015/10/13",293603.71
"2015/10/14",158795.49
"2015/10/15",168531.94
"2015/10/16",110472.23
"2015/10/19",188718.71
"2015/10/20",91086.71
"2015/10/21",579349.1
"2015/10/22",176471.83
"2015/10/23",106913.83
"2015/10/26",187970.9
"2015/10/27",194853.39
"2015/10/28",190615.58
"2015/10/29",130607.97
"2015/10/30",129117.11
"2015/11/03",173764.84
"2015/11/04",138459.39
"2015/11/05",152548.14
"2015/11/06",112720.2
"2015/11/09",165405.66
"2015/11/10",147366.08
"2015/11/11",189219.65
"2015/11/12",214522.68
"2015/11/13",101807.14
"2015/11/17",176800.45
"2015/11/18",183883.92
"2015/11/19",190885.46
"2015/11/20",139611.3
"2015/11/23",185796.33
"2015/11/24",122615.65
"2015/11/25",155096.04
"2015/11/26",185577.25
"2015/11/27",138787.49
"2015/11/30",198356.55
"2015/12/01",147122.6
"2015/12/02",198946.71
"2015/12/03",182890.92
"2015/12/04",185536.5
"2015/12/07",237192.47
"2015/12/09",221591.57
"2015/12/10",190769.02
"2015/12/11",167808.57
"2015/12/14",226844.2
"2015/12/15",140582.89
"2015/12/16",215459.91
"2015/12/17",289385.36
"2015/12/18",164916.26
"2015/12/21",207228.85
"2015/12/22",175137.04
"2015/12/23",190738.22
"2015/12/24",90550.09
"2015/12/28",276245.33
"2015/12/29",166480.57
"2015/12/30",283821.38
"2015/12/31",4189.73
"2016/01/04",272005.08
"2016/01/05",210988.26
"2016/01/06",235384
"2016/01/07",145775.04
"2016/01/08",142419.04
"2016/01/12",224777.88
"2016/01/13",183772.76
"2016/01/14",212624.94
"2016/01/15",179306.11
"2016/01/18",308238.33
"2016/01/19",201129.18
"2016/01/20",148804.74
"2016/01/21",678004.47
"2016/01/22",211917.38
"2016/01/25",246229.96
"2016/01/26",157571.41
"2016/01/27",293391.74
"2016/01/28",173893.72
"2016/01/29",152799.15
"2016/02/01",188063.86
"2016/02/02",163182.14
"2016/02/03",213640.07
"2016/02/04",246222.13
"2016/02/05",222516.74
"2016/02/08",147860.93
"2016/02/09",126336.73
"2016/02/10",245549.95
"2016/02/11",214030.43
"2016/02/12",250035.54
"2016/02/15",187487.01
"2016/02/16",164187.25
"2016/02/17",121440.31
"2016/02/18",293157.15
"2016/02/19",292062.73
"2016/02/22",153808.72
"2016/02/23",261488.4
"2016/02/24",171693.47
"2016/02/25",201386
"2016/02/26",236155.57
"2016/02/29",207188.91
"2016/03/01",203573.04
"2016/03/02",190655.95
"2016/03/03",153821.93
"2016/03/04",158175.4
"2016/03/07",244856.18
"2016/03/08",125741.05
"2016/03/09",193340.41
"2016/03/10",132850.99
"2016/03/11",126453.83
"2016/03/14",222834.93
"2016/03/15",115065.83
"2016/03/16",235279.27
"2016/03/17",232154.24
"2016/03/18",192542.98
"2016/03/22",358897.56
"2016/03/23",190513
"2016/03/28",434770.57
"2016/03/29",189068.61
"2016/03/30",297974.98
"2016/03/31",113566.04
"2016/04/01",204396.95
"2016/04/04",155506.88
"2016/04/05",167470.52
"2016/04/06",191415.73
"2016/04/07",144478.02
"2016/04/08",184601.18
"2016/04/11",186353.88
"2016/04/12",137035.14
"2016/04/13",253977.43
"2016/04/14",146650.59
"2016/04/15",164801.56
"2016/04/18",372938.86
"2016/04/19",175601.33
"2016/04/20",114291.41
"2016/04/21",558490.83
"2016/04/22",155814.69
"2016/04/25",281388.54
"2016/04/26",165498.41
"2016/04/27",161989.01
"2016/04/28",176598.49
"2016/04/29",156197.33
"2016/05/02",179688.94
"2016/05/03",151392.05
"2016/05/04",225539.72
"2016/05/05",222619.36
"2016/05/06",95565.44
"2016/05/10",379971.42
"2016/05/11",197828.98
"2016/05/12",267888.27
"2016/05/13",85787.08
"2016/05/16",201808.89
"2016/05/17",134133.74
"2016/05/18",294034.71
"2016/05/19",440090.35
"2016/05/20",104261.57
"2016/05/23",269691.56
"2016/05/24",203081.42
"2016/05/25",276436.02
"2016/05/26",197714.05
"2016/05/27",107385.33
"2016/05/31",278948.53
"2016/06/01",289916.97
"2016/06/02",231877.27
"2016/06/03",142728.63
"2016/06/07",302027.04
"2016/06/08",132786.76
"2016/06/09",187392.11
"2016/06/10",122238.37
"2016/06/13",188951.22
"2016/06/14",238537.26
"2016/06/15",179554.5
"2016/06/16",210467.25
"2016/06/17",150417.97
"2016/06/20",296511.78
"2016/06/21",122749.45
"2016/06/22",194043.34
"2016/06/23",137117.65
"2016/06/24",95762.48
"2016/06/27",149608.38
"2016/06/28",195765.16
"2016/06/29",148704.48
"2016/06/30",204014.54
"2016/07/01",280133.04
"2016/07/05",282393.21
"2016/07/06",174509.18
"2016/07/07",198855.08
"2016/07/08",130405.4
"2016/07/11",248473.23
"2016/07/12",153907.73
"2016/07/13",256492.18
"2016/07/14",143847.73
"2016/07/15",128378.37
"2016/07/18",435810.83
"2016/07/19",187612.17
"2016/07/21",612804.32
"2016/07/22",139547.45
"2016/07/25",321925.5
"2016/07/26",388274.73
"2016/07/27",155842.3
"2016/07/28",184941.09
"2016/07/29",122846.18
"2016/08/01",340439.99
"2016/08/02",161209.72
"2016/08/03",156929.52
"2016/08/04",187885.91
"2016/08/05",107923.96
"2016/08/08",194647.57
"2016/08/09",154760.69
"2016/08/10",220984.8
"2016/08/11",188769.09
"2016/08/12",224203.53
"2016/08/16",252051.56
"2016/08/17",139285.73
"2016/08/18",225549.88
"2016/08/19",190692.7
"2016/08/22",197075.64
"2016/08/23",202368.25
"2016/08/24",209167.03
"2016/08/25",158793.2
"2016/08/26",145904.75
"2016/08/29",190749.37
"2016/08/30",152131.07
"2016/08/31",145924.81
"2016/09/01",259763.4
"2016/09/02",177610.45
"2016/09/05",241623.05
"2016/09/06",144074.71
"2016/09/07",271996.46
"2016/09/08",131462.6
"2016/09/09",146201.58
"2016/09/12",215331.44
"2016/09/13",139322.28
"2016/09/14",225810.61
"2016/09/15",192427.36
"2016/09/16",213451.71
"2016/09/19",289786.68
"2016/09/20",224777.9
"2016/09/21",136593
"2016/09/22",128856.71
"2016/09/23",161077.91
"2016/09/26",229055.98
"2016/09/27",320882.53
"2016/09/28",187686.19
"2016/09/29",136100
"2016/09/30",203427.2
"2016/10/03",240504.12
"2016/10/04",118754.54
"2016/10/05",179302.41
"2016/10/06",178041.19
"2016/10/07",114702.82
"2016/10/10",227168.3
"2016/10/11",156117.36
"2016/10/12",129335.82
"2016/10/13",184183.53
"2016/10/14",107205.28
"2016/10/18",335937.71
"2016/10/19",173601.83
"2016/10/20",167712.23
"2016/10/21",396937.7
"2016/10/24",206761.37
"2016/10/25",157699.94
"2016/10/26",195534.63
"2016/10/27",258458.77
"2016/10/28",109269.53
"2016/10/31",193735.23
"2016/11/01",220305.04
"2016/11/02",131314.78
"2016/11/03",107127.92
"2016/11/04",136678.1
"2016/11/08",354337.1
"2016/11/09",176370.17
"2016/11/10",194053.35
"2016/11/11",122608.5
"2016/11/15",357277.09
"2016/11/16",155652.58
"2016/11/17",201602.5
"2016/11/18",117520.34
"2016/11/21",244032.71
"2016/11/22",131102.58
"2016/11/23",186576.54
"2016/11/24",153922.05
"2016/11/25",115660.85
"2016/11/28",286214.18
"2016/11/29",122080.12
"2016/11/30",164228.8
"2016/12/01",208430.29
"2016/12/02",194326.2
"2016/12/05",219855.08
"2016/12/06",100294.2
"2016/12/07",256946.3
"2016/12/09",220132.52
"2016/12/12",175021.82
"2016/12/13",183208.52
"2016/12/14",205186.33
"2016/12/15",210314.13
"2016/12/16",168219.12
"2016/12/19",194179.32
"2016/12/20",120094.81
"2016/12/21",213038.4
"2016/12/22",187906.48
"2016/12/23",153373.41
"2016/12/26",163821.67
"2016/12/27",158819.51
"2016/12/28",236274.69
"2016/12/29",193740.91
"2016/12/30",46664.03
"2017/01/02",228590.07
"2017/01/03",208748.77
"2017/01/04",146847.02
"2017/01/05",131115.05
"2017/01/06",148275.53
"2017/01/10",290564.6
"2017/01/11",205392.86
"2017/01/12",177674.91
"2017/01/13",125502.89
"2017/01/16",182959.65
"2017/01/17",133838.41
"2017/01/18",236623.1
"2017/01/19",160227.25
"2017/01/20",113764.32
"2017/01/23",462812.78
"2017/01/24",150241.82
"2017/01/25",180697.61
"2017/01/26",219074.52
"2017/01/27",174964.73
"2017/01/30",242888.57
"2017/01/31",146262.72
"2017/02/01",156034.5
"2017/02/02",155740.57
"2017/02/03",178178.57
"2017/02/06",200646.39
"2017/02/07",94497.09
"2017/02/08",193681.37
"2017/02/09",109375.18
"2017/02/10",172437.92
"2017/02/13",209441.07
"2017/02/14",101747.25
"2017/02/15",205312.16
"2017/02/16",144243.28
"2017/02/17",157104.76
"2017/02/20",233587.13
"2017/02/21",112983.72
"2017/02/22",142017.57
"2017/02/23",151782.23
"2017/02/24",182859.58
"2017/02/27",203548.52
"2017/02/28",199182.88
"2017/03/01",271435.51
"2017/03/02",198153.25
"2017/03/03",163095.57
"2017/03/06",280595.59
"2017/03/07",187476.47
"2017/03/08",134026.88
"2017/03/09",171220.96
"2017/03/10",131329.37
"2017/03/13",255973.93
"2017/03/14",222243
"2017/03/15",191481.53
"2017/03/16",254013.54
"2017/03/17",85300.16
"2017/03/21",355735.34
"2017/03/22",213267.52
"2017/03/23",202425.02
"2017/03/24",96469.25
"2017/03/27",229778.67
"2017/03/28",220923.51
"2017/03/29",193449.22
"2017/03/30",111740.87
"2017/03/31",79555.67
"2017/04/03",227118.73
"2017/04/04",134904.46
"2017/04/05",150392.77
"2017/04/06",175330.06
"2017/04/07",116694.42
"2017/04/10",204264.49
"2017/04/11",193087.98
"2017/04/12",163689.57
"2017/04/17",344356.33
"2017/04/18",218480.95
"2017/04/19",257970.07
"2017/04/20",126650.64
"2017/04/21",103364.13
"2017/04/24",514121.75
"2017/04/25",185986.96
"2017/04/26",197171.65
"2017/04/27",149574.15
"2017/04/28",131760.27
"2017/05/02",603433.15
"2017/05/03",204745.44
"2017/05/04",174377.99
"2017/05/05",87461.46
"2017/05/08",364799.19
"2017/05/09",140249.58
"2017/05/10",162616.71
"2017/05/11",119278.57
"2017/05/12",82047.88
"2017/05/15",400889.47
"2017/05/16",209429.68
"2017/05/17",129865.27
"2017/05/18",111732.25
"2017/05/19",97824.24
"2017/05/22",363403.59
"2017/05/23",174858.53
"2017/05/24",192903.14
"2017/05/25",96118.2
"2017/05/26",76799.65
"2017/05/30",413903.7
"2017/05/31",114540.09
"2017/06/01",264342.87
"2017/06/02",144913.61
"2017/06/05",281541.16
"2017/06/06",155110.85
"2017/06/07",203366.49
"2017/06/08",111830.85
"2017/06/09",112007.38
"2017/06/12",205239.23
"2017/06/13",215831.49
"2017/06/14",235173.86
"2017/06/15",159677.77
"2017/06/16",191848.18
"2017/06/20",217937.04
"2017/06/21",166691.42
"2017/06/22",235630.96
"2017/06/23",120671.05
"2017/06/27",257631.7
"2017/06/28",203195.35
"2017/06/29",179710.4
"2017/06/30",141242.11
"2017/07/04",319734.89
"2017/07/05",169796.73
"2017/07/06",185220.71
"2017/07/07",125280.01
"2017/07/10",238124.06
"2017/07/11",157150.82
"2017/07/12",153175.83
"2017/07/13",173580.87
"2017/07/14",74350.53
"2017/07/17",283839.96
"2017/07/18",200182.06
"2017/07/19",194637.83
"2017/07/21",149952.81
"2017/07/24",491087
"2017/07/25",182728.1
"2017/07/26",214353.05
"2017/07/27",168483.13
"2017/07/28",124087.14
"2017/07/31",136146.8
"2017/08/01",109718.44
"2017/08/02",374813.65
"2017/08/03",131615.35
"2017/08/04",110546.25
"2017/08/08",335670.46
"2017/08/09",178337.81
"2017/08/10",177694.96
"2017/08/11",98468.8
"2017/08/14",200282.27
"2017/08/15",209675.03
"2017/08/16",202098.19
"2017/08/17",146196.07
"2017/08/18",92900.75
"2017/08/22",419128.21
"2017/08/23",195556.58
"2017/08/24",178253.81
"2017/08/25",104002.83
"2017/08/28",170065.12
"2017/08/29",278076.19
"2017/08/30",253390.93
"2017/08/31",110734.13
"2017/09/01",190491.65
"2017/09/04",267271.41
"2017/09/05",222165.36
"2017/09/06",168399.26
"2017/09/07",132943.54
"2017/09/08",111441.98
"2017/09/11",258577.81
"2017/09/12",122909.52
"2017/09/13",214466.57
"2017/09/14",191190.13
"2017/09/15",223180.37
"2017/09/18",245081.32
"2017/09/19",97962.71
"2017/09/20",166681.89
"2017/09/21",197391.13
"2017/09/22",316289.07
"2017/09/25",154023.94
"2017/09/26",89258.78
"2017/09/27",150080.99
"2017/09/28",167297.51
"2017/09/29",156932.85
"2017/10/02",200727.63
"2017/10/03",97350.87
"2017/10/04",162157.22
"2017/10/05",146065.72
"2017/10/06",113137.47
"2017/10/09",200736.55
"2017/10/10",132060.32
"2017/10/11",130885.24
"2017/10/12",138232.71
"2017/10/13",95961.77
"2017/10/17",304417.24
"2017/10/18",215862.84
"2017/10/19",158339.22
"2017/10/20",104391.58
"2017/10/23",182033.49
"2017/10/24",424967.33
"2017/10/25",178486.35
"2017/10/26",219153.11
"2017/10/27",153770.11
"2017/10/30",189595.08
"2017/10/31",86399.63
"2017/11/01",113731.93
"2017/11/02",328427.43
"2017/11/03",104353.94
"2017/11/07",210654.98
"2017/11/08",222524.51
"2017/11/09",159627.47
"2017/11/10",153595.72
"2017/11/14",275763.35
"2017/11/15",235522.3
"2017/11/16",199803.13
"2017/11/17",109656.9
"2017/11/20",229621.82
"2017/11/21",89764.63
"2017/11/22",221136.23
"2017/11/23",160899.58
"2017/11/24",126615.65
"2017/11/27",212861.95
"2017/11/28",138677.8
"2017/11/29",96109.63
"2017/11/30",209489.41
"2017/12/01",458412.07
"2017/12/04",179802.99
"2017/12/05",254574.15
"2017/12/06",161140.41
"2017/12/07",183559.83
"2017/12/11",219037.31
"2017/12/12",147481.77
"2017/12/13",244069.5
"2017/12/14",281387.34
"2017/12/15",254566.91
"2017/12/18",191182.32
"2017/12/19",98725.46
"2017/12/20",156364.18
"2017/12/21",187003.45
"2017/12/22",389999.15
"2017/12/26",269994.6
"2017/12/27",201477.62
"2017/12/28",276808.02
"2017/12/29",6393.58
"2018/01/02",332722.29
"2018/01/03",136809.64
"2018/01/04",204953.77
"2018/01/05",170689.89
"2018/01/09",298927.22
"2018/01/10",190416.46
"2018/01/11",202143.88
"2018/01/12",232632.03
"2018/01/15",143332.12
"2018/01/16",87626.18
"2018/01/17",170211.62
"2018/01/18",256038.45
"2018/01/19",182263.49
